"session","period","group","game","global_group","coordinate","coordinate_safe","coordinate_efficient","coordinate_other","any_suggestion","suggest_safe","suggest_efficient","last_suggest_efficient","agree_proposal","discuss_coordinate","discuss_fairness","discuss_efficient","discuss_rules","discuss_howtoplay","explanation","ask_game","receive_report","truthful","falsehood","contradict","disagreement","neither_report","message","subject","type"
30,13,9,1,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0.33333334,0.66666669,0,0,0,0,0,0,1,"crees q realmente alguien es A?",15,1
30,13,9,1,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0.33333334,0.66666669,0,0,0,0,0,0,1,"siendo q de la otra forma no",8,2
30,13,9,1,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0.33333334,0.66666669,0,0,0,0,0,0,1,"claro!",15,1
30,13,9,1,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0.33333334,0.66666669,0,0,0,0,0,0,1,"lo estaba pensando y creo q A no existe",8,2
30,13,9,1,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0.33333334,0.66666669,0,0,0,0,0,0,1,"todo el mundo escribe",15,1
30,13,9,1,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0.33333334,0.66666669,0,0,0,0,0,0,1,"pero nos ayuda a saber cual es el mayo numero",8,2
30,13,9,1,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0.33333334,0.66666669,0,0,0,0,0,0,1,"y A no deberia",15,1
30,13,9,1,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0.33333334,0.66666669,0,0,0,0,0,0,1,"aunque sea repartido",8,2
30,13,9,1,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0.33333334,0.66666669,0,0,0,0,0,0,1,"cierto",15,1
30,13,9,1,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0.33333334,0.66666669,0,0,0,0,0,0,1,"sera para eso",15,1
30,13,9,1,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0.33333334,0.66666669,0,0,0,0,0,0,1,"si",8,2
30,13,9,1,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0.33333334,0.66666669,0,0,0,0,0,0,1,"debemos mirar mas A",8,2
30,13,9,1,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0.33333334,0.66666669,0,0,0,0,0,0,1,"aunque nos toque ganar menos",8,2
30,14,9,5,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,0,0.66666669,0,0.33333334,0,0,0,0,0,0,1,"5",8,2
30,14,9,5,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,0,0.66666669,0,0.33333334,0,0,0,0,0,0,1,"f5 c5 no?",15,1
30,14,9,5,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,0,0.66666669,0,0.33333334,0,0,0,0,0,0,1,"c5f5",8,2
30,14,9,5,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,0,0.66666669,0,0.33333334,0,0,0,0,0,0,1,"perfecto jaja",8,2
30,14,9,5,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,0,0.66666669,0,0.33333334,0,0,0,0,0,0,1,"jajaja vale!",15,1
30,14,9,5,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,0,0.66666669,0,0.33333334,0,0,0,0,0,0,1,"todo saldado",8,2
30,14,9,5,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,0,0.66666669,0,0.33333334,0,0,0,0,0,0,1,"me lamento no haber entendido el juego desde un principio",8,2
30,14,9,5,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,0,0.66666669,0,0.33333334,0,0,0,0,0,0,1,"no habriamos perdido",8,2
30,14,9,5,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,0,0.66666669,0,0.33333334,0,0,0,0,0,0,1,"y yo",15,1
30,14,9,5,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,0,0.66666669,0,0.33333334,0,0,0,0,0,0,1,"no sabia ni que ponia el juego arriba",15,1
30,14,9,5,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,0,0.66666669,0,0.33333334,0,0,0,0,0,0,1,"pero bueno",15,1
30,14,9,5,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,0,0.66666669,0,0.33333334,0,0,0,0,0,0,1,"todo por no saber a que juego tocaba",8,2
30,14,9,5,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,0,0.66666669,0,0.33333334,0,0,0,0,0,0,1,"no hemos tardado mucho en darnos cuenta",15,1
30,14,9,5,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,0,0.66666669,0,0.33333334,0,0,0,0,0,0,1,"como iba",15,1
30,14,9,5,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,0,0.66666669,0,0.33333334,0,0,0,0,0,0,1,"ya",8,2
30,14,9,5,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,0,0.66666669,0,0.33333334,0,0,0,0,0,0,1,"por suerte",8,2
30,15,9,4,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0,0.33333334,0,0,0,0,0,0,1,"4",15,1
30,15,9,4,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0,0.33333334,0,0,0,0,0,0,1,"c4",8,2
30,15,9,4,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0,0.33333334,0,0,0,0,0,0,1,"f4",8,2
30,15,9,4,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0,0.33333334,0,0,0,0,0,0,1,"te parece?",8,2
30,15,9,4,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0,0.33333334,0,0,0,0,0,0,1,"guay",15,1
30,15,9,4,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0,0.33333334,0,0,0,0,0,0,1,"y ya estamos en paz",15,1
30,15,9,4,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0,0.33333334,0,0,0,0,0,0,1,"recien estabamos en paz",8,2
30,15,9,4,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0,0.33333334,0,0,0,0,0,0,1,"que te dije todo saldado",8,2
30,15,9,4,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0,0.33333334,0,0,0,0,0,0,1,"mmm si",15,1
30,15,9,4,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0,0.33333334,0,0,0,0,0,0,1,"ahora ganas tu",8,2
30,15,9,4,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0,0.33333334,0,0,0,0,0,0,1,"pero creo q el primer juego ganaste tu no?",15,1
30,15,9,4,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0,0.33333334,0,0,0,0,0,0,1,"luego yo si es que salen los juegos",8,2
30,15,9,4,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0,0.33333334,0,0,0,0,0,0,1,"no problem",8,2
30,15,9,4,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0,0.33333334,0,0,0,0,0,0,1,"me habre equivocado",8,2
30,15,9,4,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0,0.33333334,0,0,0,0,0,0,1,"ahora cuando nos salga abajo lo miramos",15,1
30,15,9,4,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0,0.33333334,0,0,0,0,0,0,1,"pero ahora gana tu",8,2
30,15,9,4,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0,0.33333334,0,0,0,0,0,0,1,"vale!",15,1
30,15,9,4,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0,0.33333334,0,0,0,0,0,0,1,"y ya quedamos en paz",8,2
30,15,9,4,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0,0.33333334,0,0,0,0,0,0,1,"la prox tu",15,1
30,15,9,4,3009,1,0,1,0,1,0,1,1,1,0,0.33333334,1,0.33333334,0,0.33333334,0,0,0,0,0,0,1,"vale",8,2
30,16,9,2,3009,1,0,1,0,1,0,1,1,1,0.33333334,0.66666669,0.5,0,0.33333334,1,0,0,0,0,0,0,1,"tenia razon yo",8,2
30,16,9,2,3009,1,0,1,0,1,0,1,1,1,0.33333334,0.66666669,0.5,0,0.33333334,1,0,0,0,0,0,0,1,NA,8,2
30,16,9,2,3009,1,0,1,0,1,0,1,1,1,0.33333334,0.66666669,0.5,0,0.33333334,1,0,0,0,0,0,0,1,"en las dos anteriores he perdido",8,2
30,16,9,2,3009,1,0,1,0,1,0,1,1,1,0.33333334,0.66666669,0.5,0,0.33333334,1,0,0,0,0,0,0,1,"y tu ganado",8,2
30,16,9,2,3009,1,0,1,0,1,0,1,1,1,0.33333334,0.66666669,0.5,0,0.33333334,1,0,0,0,0,0,0,1,"y yo en las dos primeras!",15,1
30,16,9,2,3009,1,0,1,0,1,0,1,1,1,0.33333334,0.66666669,0.5,0,0.33333334,1,0,0,0,0,0,0,1,"de verdad fijate bien",15,1
30,16,9,2,3009,1,0,1,0,1,0,1,1,1,0.33333334,0.66666669,0.5,0,0.33333334,1,0,0,0,0,0,0,1,"ahh ok",8,2
30,16,9,2,3009,1,0,1,0,1,0,1,1,1,0.33333334,0.66666669,0.5,0,0.33333334,1,0,0,0,0,0,0,1,"f2 c2",15,1
30,16,9,2,3009,1,0,1,0,1,0,1,1,1,0.33333334,0.66666669,0.5,0,0.33333334,1,0,0,0,0,0,0,1,"si",8,2
30,16,9,2,3009,1,0,1,0,1,0,1,1,1,0.33333334,0.66666669,0.5,0,0.33333334,1,0,0,0,0,0,0,1,"ahora no?",15,1
30,16,9,2,3009,1,0,1,0,1,0,1,1,1,0.33333334,0.66666669,0.5,0,0.33333334,1,0,0,0,0,0,0,1,"he comprobado que si perseguimos los 80 siempre coincide con el numero de juego",8,2
30,16,9,2,3009,1,0,1,0,1,0,1,1,1,0.33333334,0.66666669,0.5,0,0.33333334,1,0,0,0,0,0,0,1,"si que es cierto",15,1
30,16,9,2,3009,1,0,1,0,1,0,1,1,1,0.33333334,0.66666669,0.5,0,0.33333334,1,0,0,0,0,0,0,1,"juego 1- c1f1",8,2
30,16,9,2,3009,1,0,1,0,1,0,1,1,1,0.33333334,0.66666669,0.5,0,0.33333334,1,0,0,0,0,0,0,1,"juego 2- c2f2",8,2
30,16,9,2,3009,1,0,1,0,1,0,1,1,1,0.33333334,0.66666669,0.5,0,0.33333334,1,0,0,0,0,0,0,1,"juego dos csf2",15,1
30,16,9,2,3009,1,0,1,0,1,0,1,1,1,0.33333334,0.66666669,0.5,0,0.33333334,1,0,0,0,0,0,0,1,"sii",15,1
30,16,9,2,3009,1,0,1,0,1,0,1,1,1,0.33333334,0.66666669,0.5,0,0.33333334,1,0,0,0,0,0,0,1,"es mas sencillo de lo que parece",8,2
30,17,9,2,3009,1,1,0,0,1,1,1,0,1,0,1,0.5,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"dos",8,2
30,17,9,2,3009,1,1,0,0,1,1,1,0,1,0,1,0.5,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"c2 f2 entonces?",15,1
30,17,9,2,3009,1,1,0,0,1,1,1,0,1,0,1,0.5,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"tambien he comprobado que en el juego 1-2 gano yo. y en el 4-5 tu",8,2
30,17,9,2,3009,1,1,0,0,1,1,1,0,1,0,1,0.5,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"y en el juego 3 empatamos en ganancia",8,2
30,17,9,2,3009,1,1,0,0,1,1,1,0,1,0,1,0.5,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"tu has ganado en tres",15,1
30,17,9,2,3009,1,1,0,0,1,1,1,0,1,0,1,0.5,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"en el 2, en el 4 y en el ultimo",15,1
30,17,9,2,3009,1,1,0,0,1,1,1,0,1,0,1,0.5,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"y yo en dos creo",15,1
30,17,9,2,3009,1,1,0,0,1,1,1,0,1,0,1,0.5,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"pero claro, ha vuelto a salir el juego dos",15,1
30,17,9,2,3009,1,1,0,0,1,1,1,0,1,0,1,0.5,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"que hacemos?",15,1
30,17,9,2,3009,1,1,0,0,1,1,1,0,1,0,1,0.5,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"pon c5f5",8,2
30,17,9,2,3009,1,1,0,0,1,1,1,0,1,0,1,0.5,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"y gana 42",8,2
30,17,9,2,3009,1,1,0,0,1,1,1,0,1,0,1,0.5,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"y quedamos saldados por completo",8,2
30,17,9,2,3009,1,1,0,0,1,1,1,0,1,0,1,0.5,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"no no",15,1
30,17,9,2,3009,1,1,0,0,1,1,1,0,1,0,1,0.5,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"f3 c3",15,1
30,17,9,2,3009,1,1,0,0,1,1,1,0,1,0,1,0.5,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"te parece?",8,2
30,17,9,2,3009,1,1,0,0,1,1,1,0,1,0,1,0.5,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"y asi ganas",15,1
30,17,9,2,3009,1,1,0,0,1,1,1,0,1,0,1,0.5,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"tu tambien",15,1
30,17,9,2,3009,1,1,0,0,1,1,1,0,1,0,1,0.5,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"vale",8,2
30,17,9,2,3009,1,1,0,0,1,1,1,0,1,0,1,0.5,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"perfecto",8,2
30,18,9,3,3009,1,1,1,0,1,1,1,1,1,0,0,0,1,0.33333334,0.33333334,0,0,0,0,0,0,1,"perfecto",15,1
30,18,9,3,3009,1,1,1,0,1,1,1,1,1,0,0,0,1,0.33333334,0.33333334,0,0,0,0,0,0,1,"en este no hay duda",8,2
30,18,9,3,3009,1,1,1,0,1,1,1,1,1,0,0,0,1,0.33333334,0.33333334,0,0,0,0,0,0,1,"c3 f3",15,1
30,18,9,3,3009,1,1,1,0,1,1,1,1,1,0,0,0,1,0.33333334,0.33333334,0,0,0,0,0,0,1,"jaja",8,2
30,18,9,3,3009,1,1,1,0,1,1,1,1,1,0,0,0,1,0.33333334,0.33333334,0,0,0,0,0,0,1,"jaja si",15,1
30,18,9,3,3009,1,1,1,0,1,1,1,1,1,0,0,0,1,0.33333334,0.33333334,0,0,0,0,0,0,1,"en la ronda anterior tambien fue el 3 el ultimo",8,2
30,18,9,3,3009,1,1,1,0,1,1,1,1,1,0,0,0,1,0.33333334,0.33333334,0,0,0,0,0,0,1,"es verdad",15,1
30,18,9,3,3009,1,1,1,0,1,1,1,1,1,0,0,0,1,0.33333334,0.33333334,0,0,0,0,0,0,1,"ya se acaba el juego no?",15,1
30,18,9,3,3009,1,1,1,0,1,1,1,1,1,0,0,0,1,0.33333334,0.33333334,0,0,0,0,0,0,1,"hay otra ronda?",8,2
30,18,9,3,3009,1,1,1,0,1,1,1,1,1,0,0,0,1,0.33333334,0.33333334,0,0,0,0,0,0,1,"creo que si se acaba",8,2
30,18,9,3,3009,1,1,1,0,1,1,1,1,1,0,0,0,1,0.33333334,0.33333334,0,0,0,0,0,0,1,"pero por las dudas deberiamos tomar nota del orden en que salen los juegos",8,2
30,18,9,3,3009,1,1,1,0,1,1,1,1,1,0,0,0,1,0.33333334,0.33333334,0,0,0,0,0,0,1,"yo creo que tambien acaba",15,1
30,18,9,3,3009,1,1,1,0,1,1,1,1,1,0,0,0,1,0.33333334,0.33333334,0,0,0,0,0,0,1,"para tener un estadistico y poder calcular",8,2
30,18,9,3,3009,1,1,1,0,1,1,1,1,1,0,0,0,1,0.33333334,0.33333334,0,0,0,0,0,0,1,"no es aleatorio?",15,1
30,18,9,3,3009,1,1,1,0,1,1,1,1,1,0,0,0,1,0.33333334,0.33333334,0,0,0,0,0,0,1,"creo que no",8,2
30,18,9,3,3009,1,1,1,0,1,1,1,1,1,0,0,0,1,0.33333334,0.33333334,0,0,0,0,0,0,1,"lo sabremos en los 3 primeros",8,2
30,18,9,3,3009,1,1,1,0,1,1,1,1,1,0,0,0,1,0.33333334,0.33333334,0,0,0,0,0,0,1,"si coincide",8,2
31,1,9,1,3109,0,0,0,0,1,0,1,1,1,0.33333334,0.66666669,1,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"que hacemos",4,2
31,1,9,1,3109,0,0,0,0,1,0,1,1,1,0.33333334,0.66666669,1,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"vamos a coger fila y columna que sean beneficiarios para los dos ok?",15,1
31,1,9,1,3109,0,0,0,0,1,0,1,1,1,0.33333334,0.66666669,1,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"me parece bien",4,2
31,1,9,1,3109,0,0,0,0,1,0,1,1,1,0.33333334,0.66666669,1,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"calculemos cual nos beneficia mas",4,2
31,1,9,1,3109,0,0,0,0,1,0,1,1,1,0.33333334,0.66666669,1,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"cogemos juego 1?",15,1
31,1,9,1,3109,0,0,0,0,1,0,1,1,1,0.33333334,0.66666669,1,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"exacto",15,1
31,1,9,1,3109,0,0,0,0,1,0,1,1,1,0.33333334,0.66666669,1,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"creo que es mejor todos en la 2",4,2
31,1,9,1,3109,0,0,0,0,1,0,1,1,1,0.33333334,0.66666669,1,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"vale",15,1
31,1,9,1,3109,0,0,0,0,1,0,1,1,1,0.33333334,0.66666669,1,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"vale no",4,2
31,1,9,1,3109,0,0,0,0,1,0,1,1,1,0.33333334,0.66666669,1,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"1",4,2
31,1,9,1,3109,0,0,0,0,1,0,1,1,1,0.33333334,0.66666669,1,0.33333334,0,0.66666669,0,0,0,0,0,0,1,"cogemos la 1",4,2
31,2,9,4,3109,1,1,0,0,1,1,0,0,1,0,0.66666669,0.5,0,0,0.33333334,0,0,0,0,0,0,1,"creo que si elegimos la 3, estamos compensados los dos",4,2
31,2,9,4,3109,1,1,0,0,1,1,0,0,1,0,0.66666669,0.5,0,0,0.33333334,0,0,0,0,0,0,1,"vale sii",15,1
31,2,9,4,3109,1,1,0,0,1,1,0,0,1,0,0.66666669,0.5,0,0,0.33333334,0,0,0,0,0,0,1,"pues la 3",4,2
31,2,9,4,3109,1,1,0,0,1,1,0,0,1,0,0.66666669,0.5,0,0,0.33333334,0,0,0,0,0,0,1,"perfecto",15,1
31,3,9,4,3109,1,1,0,0,1,1,0,0,1,0,0.66666669,0,0,0.33333334,0.33333334,0,0,0,0,0,0,1,"el a esta ganando un monton eh",15,1
31,3,9,4,3109,1,1,0,0,1,1,0,0,1,0,0.66666669,0,0,0.33333334,0.33333334,0,0,0,0,0,0,1,"el A se esta llevando lo que mas",4,2
31,3,9,4,3109,1,1,0,0,1,1,0,0,1,0,0.66666669,0,0,0.33333334,0.33333334,0,0,0,0,0,0,1,"maldita sea jajaja",15,1
31,3,9,4,3109,1,1,0,0,1,1,0,0,1,0,0.66666669,0,0,0.33333334,0.33333334,0,0,0,0,0,0,1,"sisi jajaja",4,2
31,3,9,4,3109,1,1,0,0,1,1,0,0,1,0,0.66666669,0,0,0.33333334,0.33333334,0,0,0,0,0,0,1,"vale vamos a ver",15,1
31,3,9,4,3109,1,1,0,0,1,1,0,0,1,0,0.66666669,0,0,0.33333334,0.33333334,0,0,0,0,0,0,1,"que cogemos",15,1
31,3,9,4,3109,1,1,0,0,1,1,0,0,1,0,0.66666669,0,0,0.33333334,0.33333334,0,0,0,0,0,0,1,"el a es la suma de tus puntos y los mios",15,1
31,3,9,4,3109,1,1,0,0,1,1,0,0,1,0,0.66666669,0,0,0.33333334,0.33333334,0,0,0,0,0,0,1,"lo mas justo es el 3",4,2
31,3,9,4,3109,1,1,0,0,1,1,0,0,1,0,0.66666669,0,0,0.33333334,0.33333334,0,0,0,0,0,0,1,"sii",15,1
31,3,9,4,3109,1,1,0,0,1,1,0,0,1,0,0.66666669,0,0,0.33333334,0.33333334,0,0,0,0,0,0,1,"toque el juego que toque",4,2
31,3,9,4,3109,1,1,0,0,1,1,0,0,1,0,0.66666669,0,0,0.33333334,0.33333334,0,0,0,0,0,0,1,"otra vez",15,1
31,3,9,4,3109,1,1,0,0,1,1,0,0,1,0,0.66666669,0,0,0.33333334,0.33333334,0,0,0,0,0,0,1,"velç",15,1
31,3,9,4,3109,1,1,0,0,1,1,0,0,1,0,0.66666669,0,0,0.33333334,0.33333334,0,0,0,0,0,0,1,"pues el 3 jajaja",4,2
31,3,9,4,3109,1,1,0,0,1,1,0,0,1,0,0.66666669,0,0,0.33333334,0.33333334,0,0,0,0,0,0,1,"vale*",15,1
31,3,9,4,3109,1,1,0,0,1,1,0,0,1,0,0.66666669,0,0,0.33333334,0.33333334,0,0,0,0,0,0,1,"#?",4,2
31,4,9,5,3109,1,1,0,0,0.5,0.5,0.5,0,0.5,0,0.33333334,0.5,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"mucho # con el a",15,1
31,4,9,5,3109,1,1,0,0,0.5,0.5,0.5,0,0.5,0,0.33333334,0.5,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"·percal",4,2
31,4,9,5,3109,1,1,0,0,0.5,0.5,0.5,0,0.5,0,0.33333334,0.5,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"·",4,2
31,4,9,5,3109,1,1,0,0,0.5,0.5,0.5,0,0.5,0,0.33333334,0.5,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"#percal",4,2
31,4,9,5,3109,1,1,0,0,0.5,0.5,0.5,0,0.5,0,0.33333334,0.5,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"patetico esto",15,1
31,4,9,5,3109,1,1,0,0,0.5,0.5,0.5,0,0.5,0,0.33333334,0.5,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"vale vamos a mirar el cinco",15,1
31,4,9,5,3109,1,1,0,0,0.5,0.5,0.5,0,0.5,0,0.33333334,0.5,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"yuso?",4,2
31,4,9,5,3109,1,1,0,0,0.5,0.5,0.5,0,0.5,0,0.33333334,0.5,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"el tres",15,1
31,4,9,5,3109,1,1,0,0,0.5,0.5,0.5,0,0.5,0,0.33333334,0.5,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"casi",15,1
31,4,9,5,3109,1,1,0,0,0.5,0.5,0.5,0,0.5,0,0.33333334,0.5,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"pillamos el tres",4,2
31,4,9,5,3109,1,1,0,0,0.5,0.5,0.5,0,0.5,0,0.33333334,0.5,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"turrent millor",15,1
31,4,9,5,3109,1,1,0,0,0.5,0.5,0.5,0,0.5,0,0.33333334,0.5,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"jajajjajajajaa",4,2
31,4,9,5,3109,1,1,0,0,0.5,0.5,0.5,0,0.5,0,0.33333334,0.5,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"vale el tres",15,1
31,4,9,5,3109,1,1,0,0,0.5,0.5,0.5,0,0.5,0,0.33333334,0.5,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"tta",4,2
31,4,9,5,3109,1,1,0,0,0.5,0.5,0.5,0,0.5,0,0.33333334,0.5,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"el tres",4,2
31,5,9,1,3109,0,0,0,0,1,1,0,0,1,0,0,0,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"el tres",15,1
31,5,9,1,3109,0,0,0,0,1,1,0,0,1,0,0,0,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"que antes me la has tramado",15,1
31,5,9,1,3109,0,0,0,0,1,1,0,0,1,0,0,0,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"ehhh",4,2
31,5,9,1,3109,0,0,0,0,1,1,0,0,1,0,0,0,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"relax",4,2
31,5,9,1,3109,0,0,0,0,1,1,0,0,1,0,0,0,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"traicioner@",15,1
31,5,9,1,3109,0,0,0,0,1,1,0,0,1,0,0,0,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"puteamos al A?",4,2
31,5,9,1,3109,0,0,0,0,1,1,0,0,1,0,0,0,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"vale",15,1
31,5,9,1,3109,0,0,0,0,1,1,0,0,1,0,0,0,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"pero que no de negativo",15,1
31,5,9,1,3109,0,0,0,0,1,1,0,0,1,0,0,0,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"pero mejor en otra ronda",4,2
31,5,9,1,3109,0,0,0,0,1,1,0,0,1,0,0,0,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"que si no no invita el lineex",15,1
31,5,9,1,3109,0,0,0,0,1,1,0,0,1,0,0,0,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"jajajajaa",4,2
31,5,9,1,3109,0,0,0,0,1,1,0,0,1,0,0,0,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"en otra ronda",4,2
31,5,9,1,3109,0,0,0,0,1,1,0,0,1,0,0,0,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"vale",15,1
31,5,9,1,3109,0,0,0,0,1,1,0,0,1,0,0,0,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"ahora la 3",4,2
31,5,9,1,3109,0,0,0,0,1,1,0,0,1,0,0,0,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"vale",15,1
31,5,9,1,3109,0,0,0,0,1,1,0,0,1,0,0,0,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"#######",15,1
31,5,9,1,3109,0,0,0,0,1,1,0,0,1,0,0,0,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"viva el vino",4,2
31,5,9,1,3109,0,0,0,0,1,1,0,0,1,0,0,0,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,1,"hola buenas tardes",15,1
31,6,9,2,3109,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0.66666669,0,0,0,0,0,0,1,"me la has tramadooo",15,1
31,6,9,2,3109,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0.66666669,0,0,0,0,0,0,1,"se me ha ido el dedo",4,2
31,6,9,2,3109,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0.66666669,0,0,0,0,0,0,1,"jurao",4,2
31,6,9,2,3109,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0.66666669,0,0,0,0,0,0,1,"sese",15,1
