"","session","period","group","game","global_group","Type","message","coordinate","coordinate_safe","coordinate_efficient","coordinate_other","any_suggestion","suggest_safe","suggest_efficient","last_suggest_efficient","agree_proposal","discuss_coordinate","discuss_fairness","discuss_efficient","discuss_rules","discuss_howtoplay","explanation","ask_game","receive_report","truthful","falsehood","contradict","disagreement","neither_report","Subject"
"9844","34","13","8","2","3408","0","juego","1","0","1","0","1","0","1","1","1","0","0.33333334","0","0.33333334","0.33333334","1","0","1","1","0","0","0","0","19"
"9845","34","13","8","2","3408","1","4","1","0","1","0","1","0","1","1","1","0","0.33333334","0","0.33333334","0.33333334","1","0","1","1","0","0","0","0","18"
"9846","34","13","8","2","3408","0","vale","1","0","1","0","1","0","1","1","1","0","0.33333334","0","0.33333334","0.33333334","1","0","1","1","0","0","0","0","19"
"9847","34","13","8","2","3408","0","yo buscaria un juego en el que el jugador F","1","0","1","0","1","0","1","1","1","0","0.33333334","0","0.33333334","0.33333334","1","0","1","1","0","0","0","0","19"
"9848","34","14","8","3","3408","2","c3 f3","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","1"
"9849","34","14","8","3","3408","2","vale","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","1"
"9850","34","14","8","3","3408","2","jaja","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","1"
"9851","34","14","8","3","3408","1","perfect! jaja","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","13"
"9852","34","14","8","3","3408","2","c2 f2?","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","1"
"9853","34","14","8","3","3408","1","c3 f3? que es igual para los dos o vamos rotando cada uno elige una vez?","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","13"
"9854","34","14","8","3","3408","2","rotamos","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","1"
"9855","34","14","8","3","3408","1","vale","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","13"
"9856","34","14","8","3","3408","1","c5 f5?","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","13"
"9857","34","14","8","3","3408","2","vale","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","1"
"9858","34","14","8","3","3408","2","elegimos el que mas ganacias tenga?","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","1"
"9859","34","14","8","3","3408","1","f4","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","15"
"9860","34","14","8","3","3408","2","f3 y c3 igual para mi y para F","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","4"
"9861","34","14","8","3","3408","1","c4?","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","15"
"9862","34","14","8","3","3408","0","siempre o se perjudica f o c... vamos a hacerlo de forma equitativa","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","19"
"9863","34","14","8","3","3408","0","asi es lo mas junto no?","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","19"
"9864","34","14","8","3","3408","2","en todos los juegos para C y F, hay que poner c3 y f3","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","4"
"9865","34","14","8","3","3408","2","asi por igual siempre y A se lleva super buena puntuacion","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","4"
"9866","34","14","8","3","3408","0","genial","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","19"
"9867","34","14","8","3","3408","0","c3 y f3","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","19"
"9868","34","14","8","3","3408","1","lo digo porque en esta a y c ganas bastante más y en otras que sea más igualado hacerlo c3 f3","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","15"
"9869","34","14","8","3","3408","0","perfecto","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","19"
"9870","34","14","8","3","3408","0","si, si me parece bien","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","19"
"9871","34","14","8","3","3408","2","a mi tambien","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","4"
"9872","34","14","8","3","3408","2","lo vamos a petar :P","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","4"
"9873","34","14","8","3","3408","0","jajaja obvio","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","19"
"9874","34","14","8","3","3408","2","juego 1","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","4"
"9875","34","14","8","3","3408","2","lo mismo, c3 y f3","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","4"
"9876","34","14","8","3","3408","0","si f en esta pierde 5 puntos (f1 c1) c y a aumentamos bastante","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","19"
"9877","34","14","8","3","3408","0","pero si quereis el 3 pongo esa","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","19"
"9878","34","14","8","3","3408","2","por mi lo que dice A","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","4"
"9879","34","14","8","3","3408","1","a mi me da igual pero en otra al reves","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","15"
"9880","34","14","8","3","3408","1","que y he perdido en dos :)","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","15"
"9881","34","14","8","3","3408","0","en la proxima podemos beneficiar a f","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","19"
"9882","34","14","8","3","3408","2","vale","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","4"
"9883","34","14","8","3","3408","2","juego 2","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","4"
"9884","34","14","8","3","3408","0","hay que beneficiar a f","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","19"
"9885","34","14","8","3","3408","0","PUES AHORA LO MEJOR ES 4-4","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","24"
"9886","34","14","8","3","3408","1","tu ganas mas en el 5-5","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","11"
"9887","34","14","8","3","3408","2","no","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","1"
"9888","34","14","8","3","3408","1","es lo mas equitativo","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","11"
"9889","34","14","8","3","3408","1","por mi 4-4","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","11"
"9890","34","14","8","3","3408","0","VALE AHORA Q?","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","24"
"9891","34","14","8","3","3408","2","42402","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","1"
"9892","34","14","8","3","3408","1","42464","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","11"
"9893","34","14","8","3","3408","2","4-4 no","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","1"
"9894","34","14","8","3","3408","2","el f lleva dos rondas ganando mas que yo","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","1"
"9895","34","14","8","3","3408","0","PUES ELIGE C","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","24"
"9896","34","14","8","3","3408","2","A es juego 1","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","1"
"9897","34","14","8","3","3408","1","y aun asi gano menos dinero de momento","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","11"
"9898","34","14","8","3","3408","2","mira lo mas equitativo y veras como es el 2-2","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","1"
"9899","34","14","8","3","3408","0","PUES 1-1","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","24"
"9900","34","14","8","3","3408","0","SI ES JUEGO 1","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","24"
"9901","34","14","8","3","3408","0","42370","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","24"
"9902","34","14","8","3","3408","2","ok","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","1"
"9903","34","14","8","3","3408","1","...","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","11"
"9904","34","14","8","3","3408","0","QUE QUEREIS QUE HAGA","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","24"
"9905","34","14","8","3","3408","2","42370","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","1"
"9906","34","14","8","3","3408","1","42402","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","11"
"9907","34","14","8","3","3408","0","C EN EL JUEGO 1","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","24"
"9908","34","14","8","3","3408","0","tenga mas ganancias","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","19"
"9909","34","14","8","3","3408","1","si","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","18"
"9910","34","14","8","3","3408","0","porque es el que menos puntos tiene","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","19"
"9911","34","14","8","3","3408","2","pues  f4c4","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","5"
"9912","34","14","8","3","3408","1","bien","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","18"
"9913","34","14","8","3","3408","0","vale","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","19"
"9914","34","14","8","3","3408","0","porque 5 - 5 baja mucho C","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","19"
"9915","34","14","8","3","3408","2","por eso lo digo","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","5"
"9916","34","14","8","3","3408","0","vale","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","19"
"9917","34","14","8","3","3408","0","pues cojo ese","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","19"
"9918","34","14","8","3","3408","1","ya","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","18"
"9919","34","14","8","3","3408","1","vale","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","18"
"9920","34","14","8","3","3408","1","1","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","18"
"9921","34","14","8","3","3408","2","ahora ya estamos igual","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","5"
"9922","34","14","8","3","3408","2","f3 c3?","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","5"
"9923","34","14","8","3","3408","1","si","1","1","1","0","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","18"
"9924","34","15","8","1","3408","2","sea quien sea el que mas gane?","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","1"
"9925","34","15","8","1","3408","1","el de mas ganacia tienee es el c5 f5 no?","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","13"
"9926","34","15","8","1","3408","2","eso digo","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","1"
"9927","34","15","8","1","3408","2","pero en todas las rondas","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","1"
"9928","34","15","8","1","3408","2","c4 f4?","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","1"
"9929","34","15","8","1","3408","1","vale","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","13"
"9930","34","15","8","1","3408","1","como quieras","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","13"
"9931","34","15","8","1","3408","2","f3 c3?","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","1"
"9932","34","15","8","1","3408","1","f3 c3?","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","13"
"9933","34","15","8","1","3408","2","jaja vale","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","1"
"9934","34","15","8","1","3408","1","jajaja","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","13"
"9935","34","15","8","1","3408","1","ya nos leemos la mente","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","13"
"9936","34","15","8","1","3408","2","si jaja","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","1"
"9937","34","15","8","1","3408","1","cual elegimos ?","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","13"
"9938","34","15","8","1","3408","2","f2 c2?","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","1"
"9939","34","15","8","1","3408","1","vale","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","13"
"9940","34","15","8","1","3408","1","f3 c3?","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","13"
"9941","34","15","8","1","3408","2","vale","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","1"
"9942","34","15","8","1","3408","2","f1 c1?","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","1"
"9943","34","15","8","1","3408","1","quedan cuatro rondas rotamos ?","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","13"
"9944","34","15","8","1","3408","1","a quien tenga mayor beneficio?","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","13"
"9945","34","15","8","1","3408","1","en este c3 f3","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","15"
"9946","34","15","8","1","3408","0","c3 f3?","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","19"
"9947","34","15","8","1","3408","2","f4 y c4?","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","4"
"9948","34","15","8","1","3408","1","es lo mejor","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","15"
"9949","34","15","8","1","3408","2","vale","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","4"
"9950","34","15","8","1","3408","2","y despues todas por igual","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","4"
"9951","34","15","8","1","3408","2","xq ya estamos igualados en puntuacion","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","4"
"9952","34","15","8","1","3408","2","que lo he calculado","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","4"
"9953","34","15","8","1","3408","0","4 o 3?","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","19"
"9954","34","15","8","1","3408","1","en otro en el que se gane mas y perdais menos ya lo hacemos","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","15"
"9955","34","15","8","1","3408","1","siii luego por igual","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","15"
"9956","34","15","8","1","3408","2","ahora 4","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","4"
"9957","34","15","8","1","3408","2","y luego todas las veces 3","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","4"
"9958","34","15","8","1","3408","0","perfecto","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","19"
"9959","34","15","8","1","3408","1","en esta c3 f3","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","15"
"9960","34","15","8","1","3408","0","aclaraos jajaja","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","19"
"9961","34","15","8","1","3408","2","3","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","4"
"9962","34","15","8","1","3408","2","y ya hacemos 3","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","4"
"9963","34","15","8","1","3408","2","porque ya estamos igualados nosotros dos","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","4"
"9964","34","15","8","1","3408","1","esque hay en otros juegos que c pierde menos y nosotros ganamos mas","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","15"
"9965","34","15","8","1","3408","2","juego 3","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","4"
"9966","34","15","8","1","3408","2","c3 y f3 ?","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","4"
"9967","34","15","8","1","3408","0","f3c3","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","19"
"9968","34","15","8","1","3408","1","si","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","15"
"9969","34","15","8","1","3408","0","AHORA HEMOS GANADO EL C Y YO","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","24"
"9970","34","15","8","1","3408","2","42402","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","1"
"9971","34","15","8","1","3408","2","es el mas equitativo","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","1"
"9972","34","15","8","1","3408","1","uy si","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","11"
"9973","34","15","8","1","3408","1","super","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","11"
"9974","34","15","8","1","3408","1","jajajaja","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","11"
"9975","34","15","8","1","3408","0","VA Q JUEGO ES","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","24"
"9976","34","15","8","1","3408","2","el suigiente ya para ti","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","1"
"9977","34","15","8","1","3408","1",";)","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","11"
"9978","34","15","8","1","3408","2","2","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","1"
"9979","34","15","8","1","3408","1","2","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","11"
"9980","34","15","8","1","3408","0","42402","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","24"
"9981","34","15","8","1","3408","2","ok","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","1"
"9982","34","15","8","1","3408","0","VA DECIDME","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","24"
"9983","34","15","8","1","3408","2","42432","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","1"
"9984","34","15","8","1","3408","0","ES JUEGO 3","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","24"
"9985","34","15","8","1","3408","2","si","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","1"
"9986","34","15","8","1","3408","0","VALE","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","24"
"9987","34","15","8","1","3408","2","3-3?","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","1"
"9988","34","15","8","1","3408","0","SI","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","24"
"9989","34","15","8","1","3408","0","vale","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","19"
"9990","34","15","8","1","3408","0","o podemos hacer lo mismo que antes","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","19"
"9991","34","15","8","1","3408","0","en esta una que tenga mas C y en la siguiente mas F","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","19"
"9992","34","15","8","1","3408","2","no, porque ahora yo creo que estamos igual","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","5"
"9993","34","15","8","1","3408","2","pero como querais","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","5"
"9994","34","15","8","1","3408","0","vale","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","19"
"9995","34","15","8","1","3408","1","lo que veais, igual asi ganamos mas","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","18"
"9996","34","15","8","1","3408","0","ya por eso lo digo","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","19"
"9997","34","15","8","1","3408","2","pues lo intentamos si quereis","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","5"
"9998","34","15","8","1","3408","2","cual ponemos?","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","5"
"9999","34","15","8","1","3408","0","o 11","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","19"
"10000","34","15","8","1","3408","0","o 22","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","19"
"10001","34","15","8","1","3408","0","vale","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","19"
"10002","34","15","8","1","3408","1","2","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","18"
"10003","34","15","8","1","3408","0","hacemos eso","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","19"
"10004","34","15","8","1","3408","0","buscamos uno cen el que tenga mucho c o f","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","19"
"10005","34","15","8","1","3408","2","f tiene poco casi siempre","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","5"
"10006","34","15","8","1","3408","1","a ver hay uno que el A tiene 80","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","18"
"10007","34","15","8","1","3408","1","el f2 c2","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","18"
"10008","34","15","8","1","3408","1","y yo tengo menos que el c","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","18"
"10009","34","15","8","1","3408","2","lo que digais","1","0","1","0","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","5"
