"session","period","group","game","Type","message","any_suggestion","suggest_safe","suggest_efficient","agree_proposal","discuss_coordinate","discuss_fairness","discuss_efficient","discuss_rules","discuss_howtoplay","explanation","ask_game","receive_report","truthful","falsehood","contradict","disagreement","neither_report","Subject"
"33","18","7","2","2","que aburrido jajaa","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","5"
"33","18","7","2","1","jajaja ok si","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","13"
"33","18","7","2","2","que quedan ya solo 2","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","5"
"33","18","7","2","1","ya podria variarr o ser un poco diferente jaja","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","13"
"33","18","7","2","2","yaa","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","5"
"33","18","7","2","2","ajajaja","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","5"
"33","18","7","2","2","una hora haciendo lo mismo","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","5"
"33","18","7","2","1","bueno por estar aqui sentados al menos ganamos algo jaja","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","13"
"33","18","7","2","2","ya jajaja","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","5"
"33","18","7","2","2","3,3 ? jajajaja","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","5"
"33","18","7","2","1","valee","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","13"
"33","18","7","2","1","mismo","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","13"
"33","18","7","2","2","queda unaaaa!!!!","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","5"
"33","18","7","2","2","jajajaa","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","5"
"33","18","7","2","1","solo queda unaa sii y sabremos que tal nos habrá ido","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","13"
"33","18","7","2","2","sii jajaja","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","5"
"33","18","7","2","2","se acaba ya con esto?","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","5"
"33","18","7","2","2","o hay mas?","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","5"
"33","18","7","2","1","creo que ya acaba aqui porque es una hora y media","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","13"
"33","18","7","2","1","aprox","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","13"
"33","18","7","2","2","perfecto jajaj valee","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","5"
"33","18","7","2","2","yo la otra vez estuve casi 2 h","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","5"
"33","18","7","2","0","vale no","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","23"
"33","18","7","2","0","5 y 5","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","23"
"33","18","7","2","2","juego 2","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","8"
"33","18","7","2","1","5,5?","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","17"
"33","18","7","2","2","3 y 3","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","8"
"33","18","7","2","0","voy a hacer que vaya compensado","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","23"
"33","18","7","2","2","o 2 y 2","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","8"
"33","18","7","2","0","cada vez que gane más uno","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","23"
"33","18","7","2","2","en 3 y 3 F y C nos llevamos lo mismo","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","8"
"33","18","7","2","2","ese yo lo veo bien","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","8"
"33","18","7","2","1","lo mismo no pero si vamos compensando","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","17"
"33","18","7","2","2","no?","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","8"
"33","18","7","2","1","bien","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","17"
"33","18","7","2","0","pero ahora le toca a c más","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","23"
"33","18","7","2","1","otra vez el 1?","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","13"
"33","18","7","2","1","jo tio","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","13"
"33","18","7","2","1","en los juegos 1 y 2 gana C","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","13"
"33","18","7","2","2","aqui esta el dilema de antes","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","7"
"33","18","7","2","1","En los 4 y 5 gana F","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","13"
"33","18","7","2","2","yo esta no digo nada","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","7"
"33","18","7","2","1","Y en el 3 ganamos lo mismo","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","13"
"33","18","7","2","2","hacedlo como veais jajajajaja","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","7"
"33","18","7","2","1","no se...","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","13"
"33","18","7","2","0","es que fastidiamos a f otra vez","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","24"
"33","18","7","2","0","no?","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","24"
"33","18","7","2","2","ya por eso","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","7"
"33","18","7","2","1","2 2 o 3 3","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","13"
"33","18","7","2","1","va 2 2","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","13"
"33","18","7","2","1","asi ganais ma","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","13"
"33","18","7","2","1","mas","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","13"
"33","18","7","2","0","pero tu otra vez 3 puntos menos","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","24"
"33","18","7","2","2","en que juegos ganabas mas tu f?","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","7"
"33","18","7","2","1","en 4 y 5","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","13"
"33","18","7","2","2","vale si","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","7"
"33","18","7","2","0","cual cojo?","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","24"
"33","18","7","2","2","pues podemos usar ese patron","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","7"
"33","18","7","2","1","2 2","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","13"
"33","18","7","2","2","para ir compensando","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","7"
"33","18","7","2","0","hablemos mas rapido","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","24"
"33","18","7","2","1","C cuantos puntos llevas?¿","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","13"
"33","18","7","2","2","aqui 44","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","7"
"33","18","7","2","0","que en el otro no me he enterado","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","24"
"33","18","7","2","1","4 4","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","13"
"33","18","7","2","2","ahora calculo y digo lo que llevo","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","7"
"33","18","7","2","0","que juego es","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","24"
"33","18","7","2","1","JUEGO 4","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","13"
"33","18","7","2","2","juego 4","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","7"
"33","18","7","2","0","ellos sabrán...","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","24"
"33","18","7","2","1","osea que es 3 3 si o si","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","13"
"33","18","7","2","1","un poco raro pero bueno","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","13"
"33","18","7","2","2","juego 5","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","7"
"33","18","7","2","0","más instrucciones","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","24"
"33","18","7","2","2","otra vez 55","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","7"
"33","18","7","2","0","jaja","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","24"
"33","18","7","2","0","5 5","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","24"
"33","18","7","2","0","NA","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","24"
"33","18","7","2","1","y que sentido tendra dar 3 cifras negativas?","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","13"
"33","18","7","2","0","ninguno","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","24"
"33","18","7","2","2","es que es eso","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","7"
"33","18","7","2","2","son cosas que no entiendo jajajaja","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","7"
"33","18","7","2","0","ahi pierde A","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","24"
"33","18","7","2","0","no creo que lo ponga nunca......","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","24"
"33","18","7","2","1","pero nosotros tambien","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","13"
"33","18","7","2","0","si es el que elige","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","24"
"33","18","7","2","0","claro claro","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","24"
"33","18","7","2","0","5 5 no???","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","24"
"33","18","7","2","2","si 55","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","7"
"33","18","7","2","1","5 5","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","13"
"33","18","7","2","2","en cada juego la que mas renta es la del juego que sea","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","7"
"33","18","7","2","2","juego 1 es la 11","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","7"
"33","18","7","2","2","juego 2 22","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","7"
"33","18","7","2","2","juego 3 33","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","7"
"33","18","7","2","2","el 4 44","1","0","1","0.5","0.33333334","0.33333334","0","0.33333334","0.33333334","0.33333334","0","1","1","0","0","0","0","7"
"34","1","7","4","2","y 5 55","1","0","1","0","0","0.33333334","0.5","0.66666669","0.33333334","0","0","1","1","0","0","0","0","7"
"34","1","7","4","1","ahi le has dado","1","0","1","0","0","0.33333334","0.5","0.66666669","0.33333334","0","0","1","1","0","0","0","0","13"
"34","1","7","4","2","sera por algo? jajajaja","1","0","1","0","0","0.33333334","0.5","0.66666669","0.33333334","0","0","1","1","0","0","0","0","7"
"34","1","7","4","2","juego 1","1","0","1","0","0","0.33333334","0.5","0.66666669","0.33333334","0","0","1","1","0","0","0","0","7"
"34","1","7","4","1","igual quieren que pensemos eso, C","1","0","1","0","0","0.33333334","0.5","0.66666669","0.33333334","0","0","1","1","0","0","0","0","13"
"34","1","7","4","0","1 1?","1","0","1","0","0","0.33333334","0.5","0.66666669","0.33333334","0","0","1","1","0","0","0","0","24"
"34","1","7","4","2","entonces 11 no?","1","0","1","0","0","0.33333334","0.5","0.66666669","0.33333334","0","0","1","1","0","0","0","0","7"
"34","1","7","4","1","1 1","1","0","1","0","0","0.33333334","0.5","0.66666669","0.33333334","0","0","1","1","0","0","0","0","13"
"34","1","7","4","1","si 1 1","1","0","1","0","0","0.33333334","0.5","0.66666669","0.33333334","0","0","1","1","0","0","0","0","13"
"34","1","7","4","2","no se a lo mejor me estoy rayando la cabeza jajajaja","1","0","1","0","0","0.33333334","0.5","0.66666669","0.33333334","0","0","1","1","0","0","0","0","7"
"34","1","7","4","1","yo pienso como tu osea que somos 2","1","0","1","0","0","0.33333334","0.5","0.66666669","0.33333334","0","0","1","1","0","0","0","0","13"
"34","1","7","4","0","nos os rayeis","1","0","1","0","0","0.33333334","0.5","0.66666669","0.33333334","0","0","1","1","0","0","0","0","24"
"34","1","7","4","0","sea lo que sea nos llevamos dinerito","1","0","1","0","0","0.33333334","0.5","0.66666669","0.33333334","0","0","1","1","0","0","0","0","24"
"34","1","7","4","0","ojala todos fueramos A","1","0","1","0","0","0.33333334","0.5","0.66666669","0.33333334","0","0","1","1","0","0","0","0","24"
"34","1","7","4","1","igual las cifras negativas en realidad son buenos","1","0","1","0","0","0.33333334","0.5","0.66666669","0.33333334","0","0","1","1","0","0","0","0","13"
"34","2","7","5","1","jajajaja","1","0","1","1","0","0.66666669","1","0.66666669","0.33333334","0.66666669","1","1","1","0","0","0","0","13"
"34","2","7","5","0","no creo","1","0","1","1","0","0.66666669","1","0.66666669","0.33333334","0.66666669","1","1","1","0","0","0","0","24"
"34","2","7","5","2","pero es que entonces estarian mintiendo","1","0","1","1","0","0.66666669","1","0.66666669","0.33333334","0.66666669","1","1","1","0","0","0","0","7"
"34","2","7","5","1","buenas*","1","0","1","1","0","0.66666669","1","0.66666669","0.33333334","0.66666669","1","1","1","0","0","0","0","13"
"34","2","7","5","0","ahi te pone los putnos que t llevas","1","0","1","1","0","0.66666669","1","0.66666669","0.33333334","0.66666669","1","1","1","0","0","0","0","24"
"34","2","7","5","2","porque no indica nada en ningun sitio","1","0","1","1","0","0.66666669","1","0.66666669","0.33333334","0.66666669","1","1","1","0","0","0","0","7"
"34","2","7","5","0","no es mentira","1","0","1","1","0","0.66666669","1","0.66666669","0.33333334","0.66666669","1","1","1","0","0","0","0","24"
"34","2","7","5","1","yaya esta bien","1","0","1","1","0","0.66666669","1","0.66666669","0.33333334","0.66666669","1","1","1","0","0","0","0","13"
"34","2","7","5","1","lo estamos haciendo bien","1","0","1","1","0","0.66666669","1","0.66666669","0.33333334","0.66666669","1","1","1","0","0","0","0","13"
"34","2","7","5","0","si","1","0","1","1","0","0.66666669","1","0.66666669","0.33333334","0.66666669","1","1","1","0","0","0","0","24"
"34","2","7","5","2","juego 4","1","0","1","1","0","0.66666669","1","0.66666669","0.33333334","0.66666669","1","1","1","0","0","0","0","7"
"34","2","7","5","0","4 4","1","0","1","1","0","0.66666669","1","0.66666669","0.33333334","0.66666669","1","1","1","0","0","0","0","24"
"34","2","7","5","1","4 4","1","0","1","1","0","0.66666669","1","0.66666669","0.33333334","0.66666669","1","1","1","0","0","0","0","13"
"34","2","7","5","0","si no?","1","0","1","1","0","0.66666669","1","0.66666669","0.33333334","0.66666669","1","1","1","0","0","0","0","24"
"34","2","7","5","2","si si la 44","1","0","1","1","0","0.66666669","1","0.66666669","0.33333334","0.66666669","1","1","1","0","0","0","0","7"
"34","3","7","2","2","la gente no escribe demasiado para lo poco que hay que decir? JAJAJAJA","1","1","1","1","0","1","1","0","0.33333334","0.66666669","0.5","1","1","0","0","0","0","7"
"34","3","7","2","1","si jajajajaj","1","1","1","1","0","1","1","0","0.33333334","0.66666669","0.5","1","1","0","0","0","0","13"
"34","3","7","2","1","estaba pensando lo mismo","1","1","1","1","0","1","1","0","0.33333334","0.66666669","0.5","1","1","0","0","0","0","13"
"34","3","7","2","0","ajjajjaja si","1","1","1","1","0","1","1","0","0.33333334","0.66666669","0.5","1","1","0","0","0","0","24"
"34","3","7","2","0","yo estaba observando a la gente","1","1","1","1","0","1","1","0","0.33333334","0.66666669","0.5","1","1","0","0","0","0","24"
"34","3","7","2","0","y pensaba lo mismo","1","1","1","1","0","1","1","0","0.33333334","0.66666669","0.5","1","1","0","0","0","0","24"
"34","3","7","2","1","igual estan discutiendo","1","1","1","1","0","1","1","0","0.33333334","0.66666669","0.5","1","1","0","0","0","0","13"
"34","3","7","2","0","jajajajaj","1","1","1","1","0","1","1","0","0.33333334","0.66666669","0.5","1","1","0","0","0","0","24"
"34","3","7","2","0","diciendo palabras malsonantes","1","1","1","1","0","1","1","0","0.33333334","0.66666669","0.5","1","1","0","0","0","0","24"
"34","3","7","2","2","juego 2","1","1","1","1","0","1","1","0","0.33333334","0.66666669","0.5","1","1","0","0","0","0","7"
"34","3","7","2","1","juego 2","1","1","1","1","0","1","1","0","0.33333334","0.66666669","0.5","1","1","0","0","0","0","13"
"34","3","7","2","1","2 2","1","1","1","1","0","1","1","0","0.33333334","0.66666669","0.5","1","1","0","0","0","0","13"
"34","4","7","3","0","es que nosotros somos muy listos y  no nos hace falta discutir mucho","1","1","1","1","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","24"
"34","4","7","3","1","creeis que los demas habran llegado a la misma conlcusion?","1","1","1","1","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","13"
"34","4","7","3","2","pues no se","1","1","1","1","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","7"
"34","4","7","3","0","bueno vosotros sois muy listos porque yo","1","1","1","1","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","24"
"34","4","7","3","0","jaja","1","1","1","1","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","24"
"34","4","7","3","0","yo creo que si","1","1","1","1","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","24"
"34","4","7","3","2","peoro lo veo muy raro jajajajaja","1","1","1","1","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","7"
"34","4","7","3","2","eso o es que se estan contando su vida","1","1","1","1","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","7"
"34","4","7","3","1","con que A vaya a por los 80 siempre","1","1","1","1","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","13"
"34","5","7","2","1","ganan todos","1","0","1","1","0","0.66666669","1","0","0","0.66666669","0.5","1","1","0","0","0","0","13"
"34","5","7","2","0","yo creo que luego leen nuestras conversaciones para saber que hacemos","1","0","1","1","0","0.66666669","1","0","0","0.66666669","0.5","1","1","0","0","0","0","24"
"34","5","7","2","0","claro....","1","0","1","1","0","0.66666669","1","0","0","0.66666669","0.5","1","1","0","0","0","0","24"
"34","5","7","2","1","si..","1","0","1","1","0","0.66666669","1","0","0","0.66666669","0.5","1","1","0","0","0","0","13"
"34","5","7","2","0","a lo tonto decimos de los otros pero  nosotros también escribimos","1","0","1","1","0","0.66666669","1","0","0","0.66666669","0.5","1","1","0","0","0","0","24"
"34","5","7","2","1","jajajajajajajaa","1","0","1","1","0","0.66666669","1","0","0","0.66666669","0.5","1","1","0","0","0","0","13"
"34","5","7","2","1","juego 2","1","0","1","1","0","0.66666669","1","0","0","0.66666669","0.5","1","1","0","0","0","0","13"
"34","6","7","3","1","2 2","1","1","1","0.5","0.33333334","0.33333334","0","0","0","1","0","1","1","0","0","0","0","13"
"34","6","7","3","2","juego 2","1","1","1","0.5","0.33333334","0.33333334","0","0","0","1","0","1","1","0","0","0","0","7"
"34","6","7","3","0","otra veeez??","1","1","1","0.5","0.33333334","0.33333334","0","0","0","1","0","1","1","0","0","0","0","24"
"34","6","7","3","1","si jajaja","1","1","1","0.5","0.33333334","0.33333334","0","0","0","1","0","1","1","0","0","0","0","13"
"34","6","7","3","2","si :/","1","1","1","0.5","0.33333334","0.33333334","0","0","0","1","0","1","1","0","0","0","0","7"
"34","6","7","3","2","ya se acaba no? jajaja","1","1","1","0.5","0.33333334","0.33333334","0","0","0","1","0","1","1","0","0","0","0","7"
"34","6","7","3","0","si","1","1","1","0.5","0.33333334","0.33333334","0","0","0","1","0","1","1","0","0","0","0","24"
"34","6","7","3","0","encantada","1","1","1","0.5","0.33333334","0.33333334","0","0","0","1","0","1","1","0","0","0","0","24"
"34","6","7","3","1","si","1","1","1","0.5","0.33333334","0.33333334","0","0","0","1","0","1","1","0","0","0","0","13"
"34","6","7","3","1","igualmente =)","1","1","1","0.5","0.33333334","0.33333334","0","0","0","1","0","1","1","0","0","0","0","13"
"34","6","7","3","2","esta bien este sitio para hacer amig@s no? jajaja","1","1","1","0.5","0.33333334","0.33333334","0","0","0","1","0","1","1","0","0","0","0","7"
"34","6","7","3","0","jajaja","1","1","1","0.5","0.33333334","0.33333334","0","0","0","1","0","1","1","0","0","0","0","24"
"34","6","7","3","1","jajajaja","1","1","1","0.5","0.33333334","0.33333334","0","0","0","1","0","1","1","0","0","0","0","13"
"34","6","7","3","0","chat amistad","1","1","1","0.5","0.33333334","0.33333334","0","0","0","1","0","1","1","0","0","0","0","24"
"34","6","7","3","1","disfrutad el dineroo","1","1","1","0.5","0.33333334","0.33333334","0","0","0","1","0","1","1","0","0","0","0","13"
"34","6","7","3","0","igualmenteee","1","1","1","0.5","0.33333334","0.33333334","0","0","0","1","0","1","1","0","0","0","0","24"
"34","6","7","3","2","igualmente :)","1","1","1","0.5","0.33333334","0.33333334","0","0","0","1","0","1","1","0","0","0","0","7"
"34","6","7","3","2","a ver si ahora al salir nos vemos o algo","1","1","1","0.5","0.33333334","0.33333334","0","0","0","1","0","1","1","0","0","0","0","7"
"34","6","7","3","0","ojala","1","1","1","0.5","0.33333334","0.33333334","0","0","0","1","0","1","1","0","0","0","0","24"
"34","7","7","1","1","si jajaja","1","1","0","0.5","0","1","1","0","0.33333334","1","0","1","1","0","0","0","0","13"
"34","1","8","3","1","vale","1","1","1","1","0","0","0.5","0","0","0","1","1","1","0","0","0","0","10"
"34","1","8","3","1","Si la proxima eres F y yo A por ejemplo, tienes que hablar con C para seguir como lo estamos haciendo ahora","1","1","1","1","0","0","0.5","0","0","0","1","1","1","0","0","0","0","10"
"34","1","8","3","1","Y si tu eres A y yo C pues lo mismo","1","1","1","1","0","0","0.5","0","0","0","1","1","1","0","0","0","0","10"
"34","1","8","3","1","Yo hablo con F para hacer lo mismo, y salimos ganando todos","1","1","1","1","0","0","0.5","0","0","0","1","1","1","0","0","0","0","10"
"34","1","8","3","2","c3f3","1","1","1","1","0","0","0.5","0","0","0","1","1","1","0","0","0","0","4"
"34","1","8","3","0","okey","1","1","1","1","0","0","0.5","0","0","0","1","1","1","0","0","0","0","19"
"34","1","8","3","2","juego1","1","1","1","1","0","0","0.5","0","0","0","1","1","1","0","0","0","0","4"
"34","1","8","3","1","chicos he encontrado otra forma en la que ganamos mas dinero","1","1","1","1","0","0","0.5","0","0","0","1","1","1","0","0","0","0","15"
"34","1","8","3","2","cuenta","1","1","1","1","0","0","0.5","0","0","0","1","1","1","0","0","0","0","4"
"34","1","8","3","1","en este juego darle c2 f2","1","1","1","1","0","0","0.5","0","0","0","1","1","1","0","0","0","0","15"
"34","1","8","3","1","en el juego dos c2 f2","1","1","1","1","0","0","0.5","0","0","0","1","1","1","0","0","0","0","15"
"34","1","8","3","1","en el tres c3 f3","1","1","1","1","0","0","0.5","0","0","0","1","1","1","0","0","0","0","15"
"34","1","8","3","2","valeeeeeeeee","1","1","1","1","0","0","0.5","0","0","0","1","1","1","0","0","0","0","4"
